source_id@collection_memberships.#1@collection_memberships.#2@collection_memberships.#3@collection_memberships.#4@collection_memberships.#5@subscription.#1@subscription.#2@subscription.#3@subscription.#4@subscription.#5@Acronym@Administration@Asset_Classification@ONCO_ATC_Code@ATC_Level3@Black_Box@Company_HQ@Completion_Date@Current_Status@Drug_Description@Drug_Type@DynamicObjectID@ONCO_Full_Indication@Gender@ONCO_Hospital_Status@HTA_Decision_Date.RawValue@HTA_Decision_Date.Value@ICER_QALYs@Intervention@Intervention_Type@Length_Of_Trial@Level_Of_Reimbursement@Licensing_Status@Line_Of_Therapy@NCT_Code@No_Of_Patients@Official_Dosage@ONCO_Approval_Date.RawValue@ONCO_Approval_Date.Value@ONCO_Marketing_Date@ONCO_Orphan_Drug@Breakthrough_Therapy@ONCO_Start_Date@ONCO_Warnings@Other_IDs@ONCO_Parallel_Import@Patent_Expiration@Patient_Description@Patient_Profile@Patient_Profile_Age_Groups@Phase_Of_Trial@Portfolio_Pipeline_Status@ONCO_Regulatory_Submission_Date@Reimbursement_Guidance@Reimbursement_Plan@Results_Efficacy@Results_Safety_and_Adverse_Events@Sponsors@Study_Funded_By@ONCO_Therapeutic_Class@Type_Of_Therapy@API.#1@API.#2@API.#3@API.#4@API.#5@API_KEY@ONCO_Company.#1@ONCO_Company.#2@ONCO_Company.#3@ONCO_Company.#4@ONCO_Company.#5@ONCO_Company_KEY@Country_Clinical_Trial.#1@Country_Clinical_Trial.#2@Country_Clinical_Trial.#3@Country_Clinical_Trial.#4@Country_Clinical_Trial.#5@Country_Clinical_Trial_KEY@Disease_Area.#1@Disease_Area.#2@Disease_Area.#3@Disease_Area.#4@Disease_Area.#5@Disease_Area_KEY@Drug.#1@Drug.#2@Drug.#3@Drug.#4@Drug.#5@Drug_KEY@Drug_Class.#1@Drug_Class.#2@Drug_Class.#3@Drug_Class.#4@Drug_Class.#5@Drug_Class_KEY@Primary_Endpoint.#1@Primary_Endpoint.#2@Primary_Endpoint.#3@Primary_Endpoint.#4@Primary_Endpoint.#5@Secondary_Endpoints.#1@Secondary_Endpoints.#2@Secondary_Endpoints.#3@Secondary_Endpoints.#4@Secondary_Endpoints.#5@Stage_Of_Disease.#1@Stage_Of_Disease.#2@Stage_Of_Disease.#3@Stage_Of_Disease.#4@Stage_Of_Disease.#5@Trial_Design.#1@Trial_Design.#2@Trial_Design.#3@Trial_Design.#4@Trial_Design.#5@Assumption_value@Assumption_unit@ATC_Calculation_attempt@Average_Annual_Cost@Average_Cost_Per_Treatment_Cycle@Average_Duration_of_Use.Value@Average_Duration_of_Use.Unit@Average_Duration_of_Use.Comment@Average_Treatment_Cost.RawValue@Average_Treatment_Cost.Value@Cost_Per_Day@Number_of_Units@ONCO_Exchange_Rate@Factory_Price@Retail_Price@Wholesale_Price@PriceTimestamps.ManufacturerPriceDelta.TimeStamp@PriceTimestamps.ManufacturerPriceDelta.ValueChange@PriceTimestamps.ManufacturerPriceDelta.PercentageChange@PriceTimestamps.WholesalerPriceDelta.TimeStamp@PriceTimestamps.WholesalerPriceDelta.ValueChange@PriceTimestamps.WholesalerPriceDelta.PercentageChange@PriceTimestamps.RetailerPriceDelta.TimeStamp@PriceTimestamps.RetailerPriceDelta.ValueChange@PriceTimestamps.RetailerPriceDelta.PercentageChange@Price_Per_MG@Treatment_Phase_1.Cycle_Duration@Treatment_Phase_1.Cycle_Repetition@Treatment_Phase_1.Dosage_Unit@Treatment_Phase_1.Dosage_Value@Treatment_Phase_1.Treatment_Duration@Treatment_Phase_2.Cycle_Duration@Treatment_Phase_2.Cycle_Repetition@Treatment_Phase_2.Dosage_Unit@Treatment_Phase_2.Dosage_Value@Treatment_Phase_2.Treatment_Duration@Treatment_Phase_3.Cycle_Duration@Treatment_Phase_3.Cycle_Repetition@Treatment_Phase_3.Dosage_Unit@Treatment_Phase_3.Dosage_Value@Treatment_Phase_3.Treatment_Duration@Price_Date@ONCO_Price_per_Unit.RawValue@ONCO_Price_per_Unit.Value@Import_Id@Form@Currency@Active_Ingredients.Original.Active_Ingredient@Active_Ingredients.Original.Input_Language@Active_Ingredients.Original.Active_Ingredient_Translated@Active_Ingredients.Original.Volume@Active_Ingredients.Original.Volume_Unit@Active_Ingredients.Original.Dose@Active_Ingredients.Original.Dose_Unit@Active_Ingredients.Original.Strength@Active_Ingredients.Original.Strength_Unit@Active_Ingredients.Original.Strength_Comment@Active_Ingredients.Original.DDD@Active_Ingredients.Original.DDD_Unit@Active_Ingredients.Original.DDD_Comment@Active_Ingredients.Extracted.Active_Ingredient_Item.#1@Active_Ingredients.Extracted.Active_Ingredient_Item.#2@Active_Ingredients.Extracted.Active_Ingredient_Item.#3@Active_Ingredients.Extracted.Active_Ingredient_Item.#4@Active_Ingredients.Extracted.Active_Ingredient_Item.#5@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#1@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#2@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#3@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#4@Active_Ingredients.Extracted.Active_Ingredient_Item_Translated.#5@Active_Ingredients.Extracted.Strength_Item.#1@Active_Ingredients.Extracted.Strength_Item.#2@Active_Ingredients.Extracted.Strength_Item.#3@Active_Ingredients.Extracted.Strength_Item.#4@Active_Ingredients.Extracted.Strength_Item.#5@Active_Ingredients.Extracted.Strength_CALC@Active_Ingredients.Extracted.Strength_unit@Active_Ingredients.Extracted.Strength_value@Active_Ingredients.Extracted.DDD@TimeStamp@geographic_location.#1.row_id@geographic_location.#1.name@geographic_location.#2.row_id@geographic_location.#2.name@geographic_location.#3.row_id@geographic_location.#3.name@geographic_location.#4.row_id@geographic_location.#4.name@geographic_location.#5.row_id@geographic_location.#5.name
14924641@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@N/A@@-@-@-@ROCKVILLE, MARYLAND@@@Panzem is an orally active, well-tolerated compound that has antiproliferative, antiangiogenic and anti-inflammatory properties. Panzem attacks tumor cells through multiple mechanisms of action (MOA) and blocks the development of new blood vessels that feed tumor cells. Panzem's MOAs include the disruption of angiogenesis through the inhibition of hypoxia inducible factor-1 alpha (HIF-1a), a protein required for angiogenesis and cell survival under stress. The inhibition of angiogenesis is an important approach to the treatment of both cancer and rheumatoid arthritis. Initial development of 2ME2 has been focused on various oncology indications. While modest antitumor activity has been demonstrated across most clinical studies, there is no clear development path that would allow the Company to narrow the indications for the next series of larger randomized studies. Panzem for oncology is a drug candidate that needs to be developed in combination with other chemotherapeutic agents, requiring the conduct of further non-randomized trials to clarify specific combinations and indications. Conversely, Panzem has potential as a single agent in rheumatoid arthritis based on its antiangiogenic, antiiflammatory, and antiosteoclastic (bone resorption) properties.@@14924641@Metastatic docetaxel-refractory androgen-independent prostate cancer@@-@-@@NO REVIEW@@@@-@Entremed announces restructuring plan, including the loss of 60% of staff and core focus on development of ENMD-2076. [EntreMed, 19.12.2008]@SECOND-LINE@NCT00394810@-@-@-@@@-@@11/1/2006@-@-@@-@-@@@II@DISCONTINUED@@-@-@Development discontinued; modest antitumor activity has been shown across most of the clinical studies, yet there is not a clear development path that would narrow the indications for larger randomized studies. Additional trial costs, the high doses required for use in oncology, and manufacturing/process development expenditures would together require the commitment of a disproportionate amount of resources and limit clinical development efforts on the remainder of the pipeline. SOURCE: Entremed press release, 13 March 2008@-@@@@MONO@2-METHOXYESTRADIOL@@@@@2-METHOXYESTRADIOL||||@ENTREMED@@@@@ENTREMED||||@@@@@@|||||||||@Prostate Cancer@@@@@Prostate Cancer|||||||||@PANZEM NCD@@@@@PANZEM NCD||||@2ME2@Angiogenesis Inhibitor@@@@2ME2|Angiogenesis Inhibitor|||@RESPONSE RATE@SAFETY@@@@@@@@@METASTATIC@REFRACTORY@@@@NON-RANDOMISED@OPEN-LABEL@ACTIVE CONTROL@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14922060@Onco@@@@@300f1015ntsdm@@@@@@NO LABELLED TRIAL@@M05BA03@M05B@NO@@@@Pamidronate disodium is a potent inhibitor of osteoclastic bone resorption. It binds strongly to hydroxyapatite crystals and inhibits the formation and dissolution of these crystals in vitro. Inhibition of osteoclastic bone resorption in vivo may be at least partly due to binding of the drug to the bone mineral. Pamidronate suppresses the accession of osteoclast precursors onto the bone. However, the local and direct antiresorptive effect of bone-bound bisphosphonate appears to be the predominant mode of action in vitro and in vivo. Experimental studies have demonstrated that pamidronate inhibits tumour-induced osteolysis when given prior to or at the time of inoculation or transplantation with tumour cells. Biochemical changes reflecting the inhibitory effect of Aredia on tumour-induced hypercalcaemia, are characterised by a decrease in serum calcium and phosphate and secondarily by decreases in urinary excretion of calcium, phosphate, and hydroxyproline.@@14922060@• Treatment of conditions associated with increased osteoclast activity: Tumour-induced hypercalcaemia • Osteolytic lesions and bone pain in patients with bone metastases associated with breast cancer or multiple myeloma • Paget's disease of bone.@@NO@@@NO REVIEW@@@@@@@@@Tumour-induced hypercalcaemia; please see label for dosing ranges; the total dose of pamidronate disodium may be administered either in a single infusion or in multiple infusions over 2-4 consecutive days. The maximum dose per treatment course is 90 mg for both initial and repeat courses.@@@4/7/2006@@@@Pamidronate should never be given as a bolus injection since severe local reactions and thrombophlebitis may occur. It should always be diluted and then given as a slow intravenous infusion. It should not be co-administered with other bisphosphonates. If other calcium lowering agents are used in conjunction with pamidronate, significant hypocalcaemia may result. Convulsions have been precipitated in some patients with tumour-induced hypercalcaemia due to the electrolyte changes associated with this condition and its effective treatment.@NO LABELLED TRIAL@No@@@@@@APPROVED@@@HAUTE AUTORITÉ DE SANTÉ@NO LABELLED TRIAL@@@@@@PAMIDRONATE DISODIUM@@@@@PAMIDRONATE DISODIUM||||@NORDIC PHARMA@@@@@NORDIC PHARMA||||@@@@@@|||||||||@Hypercalcaemia of Malignancy@@@@@Hypercalcaemia of Malignancy|||||||||@OSTEPAM@@@@@OSTEPAM||||@Bisphosphonate@@@@@Bisphosphonate||||@@@@@@@@@@@@@@@@@@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@4@1.1511@133.74@161.04@142.67@@@@@@@@@@2.23@@@@@@@@@@@@@@@@8/1/2017@33.44@33.44@3.40E+12@SOLUTION FOR PERFUSION 1 ML@EURO@@@@@@@@15@MG@@@@@@@@@@@@@@@@@@@@@@@@@85@France
14916072@Onco@@@@@300f1224ntsdm@300f1225ntsdm@300f1226ntsdm@300f1227ntsdm@300f1228ntsdm@@NO LABELLED TRIAL@@M04AA01@M04A@NO@@@@@@14916072@Indicated in the management of patients with signs and symptomas of primary or secondary gout (acute attacks, tophi, joint destruction, uric acid lithiasis, and/or nephroptahy; the management of patients with leukaemia, lymphoma and malignancies who are receiving cancer therapy which causes elevations of serum and urinary uric acid levels. Treatment should be discontinued when the potential for overproduction of uric acid is no longer presents; and, the management of patients with recurrent calcium oxalate calculi whose daily uric acid excretion exceeds 800mg/day in male patients and 750mg/day in female patients. This is not an innocuous drug. It is not recommended for the treatment of asymptomatic hyperuricemia.@@NO@@@NO REVIEW@@@@@@@@@For the prevention of uric acid nephropathy during the vigorous therapy of neoplastic disease, treatment with 600 to 800 mg daily for two or three days is advisable together with a high fluid intake. Otherwise similar considerations to the above recommendations for treating patients with gout govern the regulation of dosage for maintenance purposes in secondary hyperuricemia.@@@@@@@Should be discontinued at the first appearance of skin rash or other signs which may indicate an allergic rection. Dose should be adjusted if co-administered with Purinethol or Imuran.@NO LABELLED TRIAL@No@@@@@@APPROVED@@Covered; preferred@MEDICARE@NO LABELLED TRIAL@@@@@@ALLOPURINOL@@@@@ALLOPURINOL||||@QUALITEST@@@@@QUALITEST||||@@@@@@|||||||||@Supportive Care@Haematological Malignancy@Acute Lymphocytic Leukaemia@Acute Myeloid Leukaemia@Non-Hodgkin's Lymphoma@Supportive Care|Haematological Malignancy|Acute Lymphocytic Leukaemia|Acute Myeloid Leukaemia|Non-Hodgkin's Lymphoma|||||@GENERIC@@@@@GENERIC||||@Other@@@@@Other||||@@@@@@@@@@@@@@@@@@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@500@1@365.42@@@@@@@@@@@@@@@@@@@@@@@@@@@@9/1/2017@0.73@0.73@00603-2116-28@TABLET@US$@@@@@@@@300@MG@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924527@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Javlor given in 21-day cycles, day 1 of which patients receive 320mg/m2 as a 20-minute IV-infusion.@@L01CA@L01C@-@CASTRES, FRANCE@@@Vinflunine is a second-generation Vinca alkaloid distinguished from other related compounds by differences in tubulin binding affinities and its effects upon microtubule dynamics. Although in vitro studies have demonstrated that vinflunine is consistently the least potent of the Vinca alkaloids, in vivo studies in a range of transplantable murine and human tumor models in mice have shown that vinflunine was markedly superior to vinorelbine and the other Vinca alkaloids in terms of increase in life span and inhibition of tumor growth. The potential of vinflunine as a component of combination chemotherapy has also been demonstrated. Preliminary evidence from phase I and phase II studies indicated that vinflunine was a promising anticancer agent with manageable toxicity, at least comparable in efficacy to the most active currently available agents. Antitumor activity has been observed in patients with advanced transitional cell cancer of the bladder, metastatic breast cancer and non-small cell lung cancer. Phase III trials are ongoing in non-small cell lung and bladder cancer, with programs planned in advanced breast cancer and ovarian cancer.@@14924527@Stage IIIB and IV NSCLC@@-@-@@NO REVIEW@@@@-@BMS gained exclusive rights to market the drug in the US, Canada, Japan, South Korea, and select South-East Asian markets in April 2004 from Pierre Fabre. Pierre Fabre retained responsibility for the development and marketing of Javlor in all other territ@SECOND-LINE@NCT00251446@75@-@-@@@-@@10/1/2005@-@-@@-@75 PATIENTS PREVIOUSLY TREATED WITH PLATINUM-BASED DOUBLET@@@II@II@@-@-@RESULTS PENDING (recruiting).@-@@@@MONO@VINFLUNINE@@@@@VINFLUNINE||||@PIERRE FABRE@@@@@PIERRE FABRE||||@@@@@@|||||||||@NSCLC@@@@@NSCLC|||||||||@JAVLOR@@@@@JAVLOR||||@Plant Alkaloid@Vinca Alkaloids@@@@Plant Alkaloid|Vinca Alkaloids|||@OVERALL SURVIVAL@RECIST@@@@@@@@@ADVANCED@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@INTRAVENOUS@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
16671827@Onco@@@@@300f1015ntsdm@@@@@@@@L01XC06@L01X@@NEW YORK, NEW YORK@@@Erbitux is a recombinant, human/mouse chimeric monoclonal antibody that binds specifically to the extracellular domain of the human epidermal growth factor receptor (EGFR). Cetuximab is composed of the Fv regions of a murine anti-EGFR antibody with human IgG1 heavy and kappa light chain constant regions and has an approximate molecular weight of 152 kDa. Cetuximab is produced in mammalian (murine myeloma) cell culture.@@16671827@Treatment of patients with epidermal growth factor receptor (EGFR)-expressing, KRAS wild-type metastatic colorectal cancer in combination with FOLFOX4@Both@YES@@@@@@@@>> Acquisition completed. [Lilly, 24.11.2008]          >> Lilly acquires ImClone for US$6.5 billion. [Lilly, 7.10.2008]        >> BMS Offers US$4.3Billion for ImClone or US$60.0 per share in cash. [BMS, 1 August 2008]      >> ImClone licensed co-development and co-promotion rights to BMS in North America and Japan, and to Merck KGaA in Europe.@@@337@@EMA, 23 June 2011@6/23/2011@@No@@@@EMR 62 202-047@No@@@(EGFR)-expressing, KRAS WILD-TYPE@ADULTS@@APPROVED@@@HAUTE AUTORITÉ DE SANTÉ@@@@@@COMBO@CETUXIMAB@OXALIPLATINE@LEUCOVORIN@5-FLOUROURACIL@@CETUXIMAB|OXALIPLATINE|LEUCOVORIN|5-FLOUROURACIL|@BMS@IMCLONE@MERCK SERONO@@@BMS|IMCLONE|MERCK SERONO||@@@@@@|||||||||@Colorectal Cancer@@@@@Colorectal Cancer|||||||||@ERBITUX@FOLFOX4@@@@ERBITUX|FOLFOX4|||@mAb@Chimeric@TK Inhibitor@EGFR@@mAb|Chimeric|TK Inhibitor|EGFR|@@@@@@@@@@@METASTATIC@@@@@@@@@@1.75@m²@38022.1611@@@12@month@12 month@38022.16@38022.16@104.17@1@1.1511@164.78@@@@@@@@@@@@1.65@7@1@mg/m²@400@1@7@@mg/m²@250@1@@@@@@8/2/2017@164.78@164.78@9301128T@SOLUTION FOR PERFUSION - 20 ML@EURO@@@@@@@@100@MG@5 MG/ML@@@@@@@@@@@@@@@@@@@@@@@@85@France
14919417@Onco@@@@@300f1018ntsdm@@@@@@@@L01BC05@L01B@NO@@@@Gemcitabine exhibits significant cytotoxicity activity against a variety of cultured murine and human tumour cells. It exhibits cell phase specificity, primarily killing cells undergoing DNA synthesis (S-phase) and under certain conditions blocking the progression of cells through the G1/S-phase boundary. In vitro the cytotoxic action of gemcitabine is both concentration and time dependent.@@14919417@Non-Small Cell Lung Cancer: Gemcitabine, in combination with cisplatin, is indicated as a first-line treatment of patients with locally advanced (inoperable Stage IIIA or IIIB) or metastatic (Stage IV) non-small cell lung cancer. Gemcitabine is indicated for the palliative treatment of adult patients with locally advanced or metastatic non-small cell lung cancer.Pancreatic Cancer: Gemcitabine is indicated for the treatment of adult patients with locally advanced or metastatic adenocarcinoma of the pancreas. Gemcitabine is indicated for patients with 5-FU refractory pancreatic cancer.Bladder Cancer: Gemcitabine is indicated for treatment of advanced bladder cancer (muscle invasive Stage IV tumours with or without metastases) in combination with cisplatin therapy.Breast Cancer: Gemcitabine, in combination with paclitaxel, is indicated for the treatment of patients with metastatic breast cancer who have relapsed following adjuvant/neoadjuvant chemotherapy. Prior chemotherapy should have included an anthracycline, unless clinically contra-indicated.@@YES@@@NO REVIEW@@@@100%@@SECOND-LINE@@@@@@@@@@Gemzar can suppress bone marrow function as manifested by leukopaenia, thrombocytopaenia, and anaemia, can increase toxicity when prolongation of the infusion time beyond 60 minutes and more frequent than weekly dosing. Pulmonary toxicity, Hemolytic Uremic Syndrome (HUS) and/or renal failure, leading to death or requiring dialysis, despite discontinuation of therapy have been reported. Occurence of rare cases of Serious hepatotoxicity, including liver failure and death.@@No@@@@@@APPROVED@@@PBS@@@@@@COMBO@GEMCITABINE HYDROCHLORIDE@@@@@GEMCITABINE HYDROCHLORIDE||||@EBEWE@@@@@EBEWE||||@@@@@@|||||||||@Breast Cancer@NSCLC@Ovarian Cancer@Pancreatic Cancer@@Breast Cancer|NSCLC|Ovarian Cancer|Pancreatic Cancer||||||@GENERIC@@@@@GENERIC||||@Anti-metabolite@Pyrimidine Analogue@@@@Anti-metabolite|Pyrimidine Analogue|||@@@@@@@@@@@ADVANCED@@@@@@@@@@@@Invalid Factory Price@@@@@@@@@1@0.779@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@INJECTION@A$@@@@@@@@500@MG@20 MG/ML@@@@@@@@@@@@@@@@@@@@@@@@23@Australia
14918879@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@107 patients received oral melphalan (0.15MG/KG/day x 7 followed by 0.05MG/KG/day) with prednisone; 203 received IV melphalan (16MG/M2 q 2 weeks x 4 over 6 weeks followed by 4 weeks) with prednisone.@@L01AA03@L01A@YES@SUMMIT, NEW JERSEY@@@Melphalan is a bifunctional alkylating agent. Formation of carbonium intermediates from each of the two bis-2-chloroethyl groups enables alkylation through covalent binding with the 7-nitrogen of guanine on DNA, cross-linking the two DNA strands and thereby preventing cell replication.@@14918879@Indicated for the palliative treatment of multiple myeloma and for the palliation of non-resectable epithelial carcinoma of the ovary.@@YES@@@NO REVIEW@@@@@GSK has signed an agreement with US drug discovery specialist Celgene, allowing it to distribute and market GSK's multiple myeloma treatment Alkeran (melphalan) in the US market. [GSK, 15.04.2003]@@@310@@FDA, 17 January 1964@1/17/1964@@@@@Melphalan should be administered under the supervision of a qualified physician experienced in the use of chemotherapeutic agents. Severe bone marrow suppression with resulting infection or bleeding may occur. Controlled trials comparing IV to oral melphalan have shown more myelosuppression with the IV formulation.@LABEL@No@8-Nov@@@@III@APPROVED@@@MEDICARE@44% and 7% responded in the oral and IV groups respectively. Severe myelotoxicity and/or platelets occurred 28% and 11% respectively.@@@@@COMBO@MELPHALAN HYDROCHLORIDE@PREDNISONE@@@@MELPHALAN HYDROCHLORIDE|PREDNISONE|||@CELGENE@@@@@CELGENE||||@@@@@@|||||||||@Haematological Malignancy@Myeloma@Ovarian Cancer@@@Haematological Malignancy|Myeloma|Ovarian Cancer|||||||@ALKERAN@@@@@ALKERAN||||@Alkylating Agent@Nitrogen Mustard Analogue@@@@Alkylating Agent|Nitrogen Mustard Analogue|||@RESPONSE RATE@@@@@@@@@@@@@@@RANDOMISED@@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@50@1@566.02@@@@@@@@@@@@5.66@@@@@@@@@@@@@@@@8/2/2017@11.32@11.32@52609-0001-05@TABLET@US$@@@@@@@@2@MG@2 MG@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924133@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Avastin and Herceptin administered with Abraxane and carboplatin@@L01CD01@L01C@-@SUMMIT, NEW JERSEY@@@Abraxane is an albumin-bound form of paclitaxel with a mean particle size of approximately 130 nanometers. Paclitaxel protein-bound particles for injectable suspension) is an antimicrotubule agent that promotes the assembly of microtubules from tubulin dimers and stabilizes microtubules by preventing depolymerization. This stability results in the inhibition of the normal dynamic reorganization of the microtubule network that is essential for vital interphase and mitotic cellular functions. Paclitaxel induces abnormal arrays or “bundles” of microtubules throughout the cell cycle and multiple asters of microtubules during mitosis.@@14924133@HER2 over-expressing breast cancer@@-@-@@NO REVIEW@@@@-@>>Celgene acquires Abraxis for US$2.9 billion [Celgene 30 June 2010 http://ir.celgene.com/phoenix.zhtml?c=111960&p=irol-newsArticle&ID=1442901&highlight= ]>> Abraxis BioScience has entered into an agreement with AstraZeneca to re-acquire the exclusive rights to market Abraxane in the United States. [Abraxis, 28.11.2008]       >> AstraZeneca paid US$200 mil to co-promote Abraxane in the U.S., whilst Abraxis bought AstraZeneca's anaesthetic/analgesia portfolio. India/certain Asia rights licensed to Biocon in August 2007.@-@NCT00392392@30@-@-@@@-@@10/1/2006@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING (recruiting).@-@@@@COMBO@PACLITAXEL PROTEIN BOUND PARTICLES@BEVACIZUMAB@TRASTUZUMAB@CARBOPLATIN@@PACLITAXEL PROTEIN BOUND PARTICLES|BEVACIZUMAB|TRASTUZUMAB|CARBOPLATIN|@CELGENE@ABRAXIS@@@@CELGENE|ABRAXIS|||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@ABRAXANE@AVASTIN@HERCEPTIN@@@ABRAXANE|AVASTIN|HERCEPTIN||@Plant Alkaloid@Taxane@@@@Plant Alkaloid|Taxane|||@RESPONSE RATE@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@INJECTION@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14920981@Onco@@@@@300f1015ntsdm@@@@@@The first part included 6 patients treated sequentially, in two cohorts of different low-doses of IL-2 (4 and 8MUI), in order to evaluate the safety profile of IPH 1101 associated with low-dose IL-2 in combination with rituximab. The second part will include about 40 patients. All patients will receive the same dosage of IPH 1101, IL-2 (8MUI) and rituximab.@@-@-@-@MARSEILLE, FRANCE@@@"IPH 1101 is the most advanced drug candidate of the ?d T cell platform - one of Innate Pharma's three platforms currently under development. This platform is constituted by a family
of agonists of V?9Vd2 T lymphocytes, a non-conventional T cell population. IPH 1101 is a chemically-synthesized structural analog of non-conventional bacterial phosphoantigens which specifically activate the V?9Vd2 T cell subset. The compound has been developed for intravenous delivery in association with subcutaneous, low-dose IL-2, since the latter enables the expansion of the V?9Vd2 T cell population. IPH 1101 potentiates the direct cytotoxic activity of V?9Vd2 T cells against a large number of tumor cell lines and triggers the synthesis of pro-inflammatory cytokines - inducing the recruitment of other cell effectors and facilitating implementation of an adaptive response. It"@@14920981@Follicular NHL@@-@-@@NO REVIEW@@@@-@-@-@-@46@-@-@@@-@@@-@IPH 1101-202@@-@-@@@II@II@@-@-@"Following a positive review of the drug combination’s safety profile for the 6 first patients by the study's data safety monitoring board (DSMB), the French regulatory authorities (Afssaps)
authorized the initiation of the second part of the study. SOURCE: Innate, 16 July 2008"@-@@@@-@PHOSPHOSTIM@RITUXIMAB@@@@PHOSPHOSTIM|RITUXIMAB|||@INNATE PHARMA@@@@@INNATE PHARMA||||@@@@@@|||||||||@Haematological Malignancy@Non-Hodgkin's Lymphoma@@@@Haematological Malignancy|Non-Hodgkin's Lymphoma||||||||@IPH-1101@RITUXAN@MABTHERA@@@IPH-1101|RITUXAN|MABTHERA||@Other@@@@@Other||||@RESPONSE RATE@@@@@@@@@@-@@@@@MULTI-CENTRE@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@EURO@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@85@France
